date;respiration;activite_electrodermale;temperature;frequence_cardiaque
17/02/2014 16:50:18.123;-6,861;-41,729;32,771;82
17/02/2014 16:50:18.154;-7,087;-41,729;32,771;82
17/02/2014 16:50:18.185;-7,072;-41,729;32,771;82
17/02/2014 16:50:18.217;-7,072;-41,729;32,771;82
17/02/2014 16:50:18.248;-7,181;-41,729;32,771;82
17/02/2014 16:50:18.279;-7,251;-41,729;32,771;82
17/02/2014 16:50:18.310;-7,274;-41,729;32,771;82
17/02/2014 16:50:18.342;-7,29;-41,729;32,771;82
17/02/2014 16:50:18.373;-7,298;-41,729;32,771;82
17/02/2014 16:50:18.404;-7,36;-41,742;32,771;82
17/02/2014 16:50:18.435;-7,352;-41,742;32,771;82
17/02/2014 16:50:18.467;-7,313;-41,754;32,783;82
17/02/2014 16:50:18.498;-7,282;-41,754;32,771;82
17/02/2014 16:50:18.529;-7,274;-41,754;32,771;82
17/02/2014 16:50:18.560;-7,298;-41,754;32,771;82
17/02/2014 16:50:18.592;-7,477;-41,754;32,783;82
17/02/2014 16:50:18.623;-7,399;-41,754;32,783;82
17/02/2014 16:50:18.654;-7,36;-41,754;32,771;82
17/02/2014 16:50:18.685;-7,337;-41,767;32,783;82
17/02/2014 16:50:18.717;-7,298;-41,767;32,783;82
17/02/2014 16:50:18.748;-7,29;-41,767;32,783;82
17/02/2014 16:50:18.779;-7,274;-41,767;32,771;82
17/02/2014 16:50:18.810;-7,274;-41,779;32,783;82
17/02/2014 16:50:18.842;-7,173;-41,792;32,783;82
17/02/2014 16:50:18.873;-7,118;-41,792;32,783;82
17/02/2014 16:50:18.904;-6,986;-41,792;32,783;82
17/02/2014 16:50:18.935;-6,962;-41,804;32,783;82
17/02/2014 16:50:18.967;-6,916;-41,804;32,783;82
17/02/2014 16:50:18.998;-6,947;-41,804;32,783;82
17/02/2014 16:50:19.029;-7,181;-41,804;32,783;82
17/02/2014 16:50:19.060;-7,103;-41,804;32,783;82
17/02/2014 16:50:19.092;-6,947;-41,817;32,783;82
17/02/2014 16:50:19.123;-6,861;-41,817;32,783;82
17/02/2014 16:50:19.154;-6,744;-41,817;32,783;82
17/02/2014 16:50:19.185;-6,588;-41,829;32,783;82
17/02/2014 16:50:19.217;-6,432;-41,829;32,783;82
17/02/2014 16:50:19.248;-6,284;-41,829;32,783;82
17/02/2014 16:50:19.279;-6,089;-41,842;32,783;82
17/02/2014 16:50:19.310;-5,933;-41,854;32,783;82
17/02/2014 16:50:19.342;-5,746;-41,854;32,783;82
17/02/2014 16:50:19.373;-5,566;-41,854;32,783;82
17/02/2014 16:50:19.404;-5,418;-41,854;32,783;82
17/02/2014 16:50:19.435;-5,262;-41,867;32,783;82
17/02/2014 16:50:19.467;-5,387;-41,854;32,796;82
17/02/2014 16:50:19.498;-5,207;-41,867;32,783;82
17/02/2014 16:50:19.529;-5,012;-41,867;32,783;82
17/02/2014 16:50:19.560;-4,88;-41,879;32,783;82
17/02/2014 16:50:19.592;-4,7;-41,879;32,783;82
17/02/2014 16:50:19.623;-4,544;-41,879;32,783;82
17/02/2014 16:50:19.654;-4,388;-41,892;32,783;82
17/02/2014 16:50:19.685;-4,334;-41,892;32,783;82
17/02/2014 16:50:19.717;-4,287;-41,904;32,783;82
17/02/2014 16:50:19.748;-4,24;-41,904;32,783;82
17/02/2014 16:50:19.779;-4,217;-41,917;32,783;82
17/02/2014 16:50:19.810;-4,139;-41,917;32,783;82
17/02/2014 16:50:19.842;-4,1;-41,917;32,783;82
17/02/2014 16:50:19.873;-4,045;-41,917;32,783;82
17/02/2014 16:50:19.904;-4,248;-41,904;32,846;81
17/02/2014 16:50:19.935;-4,232;-41,904;32,783;81
17/02/2014 16:50:19.967;-4,248;-41,904;32,796;81
17/02/2014 16:50:19.998;-4,271;-41,904;32,783;81
17/02/2014 16:50:20.029;-4,357;-41,904;32,796;81
17/02/2014 16:50:20.060;-4,427;-41,904;32,796;81
17/02/2014 16:50:20.092;-4,49;-41,904;32,796;81
17/02/2014 16:50:20.123;-4,583;-41,892;32,796;81
17/02/2014 16:50:20.154;-4,654;-41,904;32,783;81
